,name,day,S,E,I,H,R
251,Chemmanad__Kasaragod,7,54738.142307859795,7.830665226622577,0.9143905428810626,0.10614218855436763,0.006494182137998175
252,Chengala__Kasaragod,7,56775.97489069019,4.44256830633937,0.5186765192974266,0.060185196356917416,0.003679287818832752
253,Cheruvathur__Kasaragod,7,27397.001336430214,33.6080768176334,3.910621433826364,0.45236125914202646,0.027604059188060345
254,Delampadi__Kasaragod,7,22771.900266701727,0.9727919832979006,0.11307655739135254,0.013068218230638712,0.0007965393525359411
255,East Eleri__Kasaragod,7,25072.22103216298,2.457359062735409,0.2864001596780077,0.03318217239651365,0.0020264422112358394
256,Enmakaje__Kasaragod,7,26822.92366939093,0.9516217916954086,0.1110431225268205,0.01287872710615302,0.0007869677449637157
257,Kallar__Kasaragod,7,19411.47598505559,2.2325305362768892,0.2596332488813273,0.03002047335672614,0.0018306858971517622
258,Kanjangad(M)__Kasaragod,7,53258.57224751632,16996.994250562864,2650.65922428721,419.55700527285126,39.2172723607427
259,Karaduka__Kasaragod,7,21208.72084196478,2.020631633468243,0.2314536278726529,0.02564153975257144,0.0014312341296585085
260,Kasaragod(M)__Kasaragod,7,54160.556587552324,10.145903102447466,1.161688874759339,0.12864291891625726,0.007177551551349405
261,Kayyur-Chimeni__Kasaragod,7,23473.68916605412,18.894311327606527,2.163551840396286,0.2395993804702461,0.013371397409557001
262,Kinanur-Karindalam__Kasaragod,7,27567.536226242424,15.492201909237322,1.7660149672661396,0.1947316699062931,0.010825211169527041
263,Kodom-Belur__Kasaragod,7,33160.76911117641,44.56287761516745,5.077387982577299,0.5595301531834622,0.031093072658832724
264,Kumbadaje__Kasaragod,7,14770.768869108435,1.0919808725359004,0.12462749486270575,0.013757311884847823,0.0007652122791214664
265,Kumbala__Kasaragod,7,46686.23753431954,4.222563827112408,0.4833910474311904,0.0535242829919811,0.0029865229246245906
266,Kuttikol__Kasaragod,7,24919.062879558336,3.4915343749906675,0.3990234676971228,0.04410609408358372,0.002456504894215608
267,Madhur__Kasaragod,7,41457.75197437144,4.65426635983487,0.5317299325872538,0.05875745784342462,0.0032718782957804646
268,Madikai__Kasaragod,7,21663.72784325558,342.01032959081454,39.594095017191876,4.419595967553018,0.2481361688624256
269,Mangalpady__Kasaragod,7,48436.26345030872,4.200461838217308,0.4800634146601436,0.053068201745079854,0.002956236660174856
270,Manjeswaram__Kasaragod,7,41511.54715527687,3.061972583951854,0.35001536185968607,0.03870037271550487,0.00215640459630695
271,Meencha__Kasaragod,7,23316.454556268713,1.3712449653955,0.15606433641575027,0.017181132885524864,0.0009532965927963095
272,Mogral-Puthur__Kasaragod,7,24836.39258327021,2.313597414985037,0.2632401916567116,0.02897200778526724,0.0016071153620401792
273,Muliyar__Kasaragod,7,25090.19064530303,4.265139397106089,0.48735786479833587,0.05385873819440657,0.002998696870592861
274,Nileswaram(M)__Kasaragod,7,39418.07076156003,295.8219883066114,34.0989113939258,3.7956691613646756,0.2126695780657845
275,Padanna__Kasaragod,7,22115.251113542337,16.62787763781643,1.8994693853031448,0.20985543558416941,0.011683998957217483
276,Paivalike__Kasaragod,7,34271.33238902602,2.366336670525375,0.26985256309425765,0.029766887621569607,0.001654852734919969
277,Pallikkara__Kasaragod,7,43221.52488493628,29.68612142322742,3.393061782994212,0.37504498073111237,0.020886876761169106
278,Pananthadi__Kasaragod,7,22972.888494648938,2.7607789275314216,0.31421509220748123,0.034591919445650696,0.0019194118800728896
279,Pilicode__Kasaragod,7,25092.665175486505,26.021651434325605,2.967682712466674,0.3273018026809219,0.018188564020640927
280,Pullur-Periya__Kasaragod,7,29593.904458613913,42.65275267282003,4.874272459216272,0.5385449847811551,0.02997126926614196
281,Puthige__Kasaragod,7,21821.22393012621,1.5757802692997736,0.17943169369984951,0.019761316106954262,0.0010965946823041695
282,Thrikkarippur__Kasaragod,7,38650.76666474607,32.1346572009314,3.670615129320067,0.40549085908916527,0.022572064583194357
283,Uduma__Kasaragod,7,37520.03357200786,15.048910490442944,1.7174244908157905,0.1895526182609043,0.010540392626102714
284,Valiyaparampa__Kasaragod,7,12782.15188246884,6.96786256656222,0.7890549257751276,0.08642792350395843,0.004772115318296991
285,Vorkady__Kasaragod,7,25754.347226481197,1.4666407615213415,0.16677168678972926,0.018344060344685345,0.0010170101478267468
286,West Eleri__Kasaragod,7,29316.0,0.0,0,0,0
287,Ajanur__Kasaragod,8,48884.493253724395,236.18323817961354,28.6106318667375,3.481489849895108,0.23138637935816858
288,Badiyaduka__Kasaragod,8,34202.74797172462,3.744847850962347,0.44937722119757373,0.054225995728553036,0.003577207494910908
289,Balal__Kasaragod,8,23663.17567312354,6.009852787846805,0.7215980748646957,0.08712496675987556,0.0057510469892551545
290,Bedadka__Kasaragod,8,27855.830655154463,10.722036107510494,1.2828052009527333,0.15434741274409836,0.010156124324389667
291,Beloor__Kasaragod,8,10240.080779871227,0.8099038929855752,0.0968914925106346,0.011657665448634853,0.000767077824359359
292,Chemmanad__Kasaragod,8,54725.25733891352,19.149501127570467,2.2976454796293657,0.2772267206245393,0.018287758644039025
293,Chengala__Kasaragod,8,56768.664063042874,10.864882292382664,1.3034548767058154,0.15723325617674525,0.010366531858490242
294,Cheruvathur__Kasaragod,8,27341.53022867428,82.35756921003887,9.850112510587772,1.1842231837804074,0.07786642131495217
295,Delampadi__Kasaragod,8,22770.29178604218,2.3867142461852078,0.28501964257266216,0.03423150546106048,0.0022485636003846867
296,East Eleri__Kasaragod,8,25068.16973481052,6.017184602649506,0.720591940289488,0.0867752962880581,0.005713350255292912
297,Enmakaje__Kasaragod,8,26821.35673813244,2.3282286918451054,0.27915885636053817,0.033656381933055673,0.0022179374234251622
298,Kallar__Kasaragod,8,19407.786526686647,5.475482797965351,0.6542127063604397,0.07861151498224425,0.005166294047899111
299,Kanjangad(M)__Kasaragod,8,34712.556450710195,32143.61119725641,5519.9262295423405,903.0714050999763,85.83471739105951
300,Karaduka__Kasaragod,8,21205.38213882229,4.955208449263781,0.5892892289917709,0.06908320535459408,0.004280294102166447
301,Kasaragod(M)__Kasaragod,8,54143.78585222284,24.88745781143915,2.9585317202969645,0.34668703621076313,0.021471209208711324
302,Kayyur-Chimeni__Kasaragod,8,23442.472233503402,46.33238161280134,5.5097037378383344,0.6456875951639204,0.0399935507951399
303,Kinanur-Karindalam__Kasaragod,8,27541.812335213002,38.11765255681051,4.511252355660376,0.5262978111477107,0.032462063381337385
304,Kodom-Belur__Kasaragod,8,33086.769730014836,109.64968325370634,12.97448590909533,1.5128377326785374,0.09326308967921741
305,Kumbadaje__Kasaragod,8,14768.957529876405,2.684923930059529,0.31809817039734467,0.037154220647961436,0.002293802488549002
306,Kumbala__Kasaragod,8,46679.25631218952,10.35927319170688,1.2312256033674338,0.1442553499235546,0.008933665479289157
307,Kuttikol__Kasaragod,8,24913.279454845295,8.576652213032345,1.0175256491558318,0.1190101105026101,0.007357182014613799
308,Madhur__Kasaragod,8,41450.040256065586,11.435131393721287,1.356237218036777,0.1585748379338282,0.009800484722827645
309,Madikai__Kasaragod,8,21110.020299129534,827.3158077986982,100.07734193191641,11.84734875237439,0.7392023874794277
310,Mangalpady__Kasaragod,8,48429.30658940779,10.317230371500475,1.2241430993715765,0.14318441781654415,0.008852703520739285
311,Manjeswaram__Kasaragod,8,41506.47681090529,7.5199224387472166,0.8924068062781196,0.10440340367460821,0.006456446009140824
312,Meencha__Kasaragod,8,23314.173327153498,3.3782250875302102,0.3991004622117002,0.0464849854036166,0.0028623113578546276
313,Mogral-Puthur__Kasaragod,8,24832.54245705405,5.701004148151137,0.6733116363223768,0.07840093414046875,0.004826227338180984
314,Muliyar__Kasaragod,8,25083.124735671827,10.478021148889782,1.2429141712598866,0.1453460069102508,0.008983001114415815
315,Nileswaram(M)__Kasaragod,8,38934.66540088924,720.0629513160827,86.44352677646292,10.193710422220427,0.6344105959951929
316,Padanna__Kasaragod,8,22087.70806537143,40.84535028116248,4.845151035805801,0.5664320420243351,0.03500126957768075
317,Paivalike__Kasaragod,8,34267.40394718453,5.8215111779095565,0.6891493845804811,0.08042996828246896,0.004962284692872148
318,Pallikkara__Kasaragod,8,43172.37696697964,72.89681509522448,8.651673711040853,1.0119856728042755,0.06255854128684826
319,Pananthadi__Kasaragod,8,22968.29546208513,6.801655705832216,0.8035278592722692,0.09359139128207464,0.005762958485145189
320,Pilicode__Kasaragod,8,25049.495141138137,63.98735549582838,7.57847645683846,0.8844714782097098,0.05455543098518781
321,Pullur-Periya__Kasaragod,8,29523.3068800148,104.71978073736832,12.429968501937022,1.453561144982059,0.08980960090849252
322,Puthige__Kasaragod,8,21818.603762933308,3.8807914083417194,0.45870140881983434,0.05345195305726258,0.0032922964719657544
323,Thrikkarippur__Kasaragod,8,38597.537124066155,78.93726644065964,9.363423543642334,1.0945593450543825,0.0676266044819905
324,Uduma__Kasaragod,8,37495.07508106952,36.99761933069355,4.383721690741221,0.511976114395073,0.03160179465509208
325,Valiyaparampa__Kasaragod,8,12770.50154633888,17.22462618320892,2.024816453932546,0.234635806047433,0.014375217929847927
326,Vorkady__Kasaragod,8,25751.90490857169,3.615630518722817,0.4267455017360517,0.049660168775443936,0.0030552390750140076
327,West Eleri__Kasaragod,8,29316.0,0.0,0,0,0
328,Ajanur__Kasaragod,9,48509.736906098304,563.7029381697797,70.12515312931271,8.816784017698707,0.6182185849020694
329,Badiyaduka__Kasaragod,9,34196.72945075308,9.014399252302628,1.1084713471505283,0.1380763293315619,0.009602318131416801
330,Balal__Kasaragod,9,23653.524180915883,14.459374437932896,1.7792490174611177,0.22176402987060634,0.01543159885146355
331,Bedadka__Kasaragod,9,27838.547000167986,25.861283872485668,3.1706513822642854,0.39375874040752296,0.027305836851511705
332,Beloor__Kasaragod,9,10238.77491974094,1.9537832446763659,0.23949397260562272,0.029740667789802343,0.0020623739853187872
333,Chemmanad__Kasaragod,9,54694.482322755845,46.094617059730126,5.668016609217586,0.7059528475921303,0.049090727602321166
334,Chengala__Kasaragod,9,56751.199592238765,26.156376638018425,3.2157403598411847,0.40045386972049224,0.02783689365590638
335,Cheruvathur__Kasaragod,9,27208.93571258983,198.4805714524805,24.351603850477993,3.022665332144583,0.20944677506833076
336,Delampadi__Kasaragod,9,22766.436223141613,5.764934297516263,0.7053585632951713,0.08743193336880842,0.006052064207169184
337,East Eleri__Kasaragod,9,25058.479501611502,14.503980881135595,1.7799104727614916,0.22125198475839372,0.015355049842854924
338,Enmakaje__Kasaragod,9,26817.61172783566,5.60759325025443,0.6889728234574516,0.08574855521260157,0.005957535415986904
339,Kallar__Kasaragod,9,19398.946915405075,13.219997519942854,1.618466724681422,0.20071944347852727,0.013900906823704026
340,Kanjangad(M)__Kasaragod,9,9538.487765860318,50888.957642655005,10844.663223085154,1906.7153837751139,186.17598462439022
341,Karaduka__Kasaragod,9,21197.500556037867,11.84574954383491,1.4624730730461728,0.17926513944688227,0.011956205808232456
342,Kasaragod(M)__Kasaragod,9,54104.187460470625,59.50835800137188,7.344316938525401,0.8998725984689602,0.05999199100990723
343,Kayyur-Chimeni__Kasaragod,9,23368.848218523373,110.68992027027076,13.674239312830936,1.6758852766022625,0.11173661692446439
344,Kinanur-Karindalam__Kasaragod,9,27480.89269731013,91.41375994831981,11.232532395890402,1.370070747707818,0.09093959795330524
345,Kodom-Belur__Kasaragod,9,32911.68632765406,262.8031489637399,32.30952537801753,3.939641833088877,0.2613561710879438
346,Kumbadaje__Kasaragod,9,14764.668341950744,6.437127069708291,0.7914633223297816,0.09664560798876799,0.006422049227211384
347,Kumbala__Kasaragod,9,46662.768895554414,24.774835188473055,3.0568351210353226,0.3744720983833131,0.024962037693017445
348,Kuttikol__Kasaragod,9,24899.600255165147,20.540521450572168,2.5293509619311347,0.30929189472237534,0.02058052762601492
349,Madhur__Kasaragod,9,41431.79654086306,27.39182031749823,3.372016053173679,0.4122028551040916,0.027419911159919666
350,Madikai__Kasaragod,9,19846.135890149675,1925.7370552188183,245.52503510527276,30.546445055160518,2.055574471076582
351,Mangalpady__Kasaragod,9,48412.85439224101,24.70598146397597,3.042760553797356,0.37210365793346567,0.02476208327813308
352,Manjeswaram__Kasaragod,9,41494.48756125265,18.005187603633836,2.217909932771939,0.27128438674416455,0.018056824195208404
353,Meencha__Kasaragod,9,23308.75952344937,8.116383774149952,0.9949253872754023,0.12114007946777702,0.008027309736034249
354,Mogral-Puthur__Kasaragod,9,24823.403394950223,13.699865422346686,1.6788501386881287,0.20435204650044758,0.013537442242677512
355,Muliyar__Kasaragod,9,25066.410269044627,25.096883546311048,3.089935566785866,0.3777792848388669,0.025132557437777012
356,Nileswaram(M)__Kasaragod,9,37812.81863303787,1697.8971289042393,213.16741168438688,26.349781286155185,1.7670450873530181
357,Padanna__Kasaragod,9,22022.615655497433,97.76869009892613,12.045190884877137,1.4725253556272357,0.0979381631359402
358,Paivalike__Kasaragod,9,34258.09627795857,13.964878168294822,1.7156217432462961,0.20932318205606862,0.013898947835368698
359,Pallikkara__Kasaragod,9,43056.25363027567,174.44078878014653,21.500701987877576,2.629877562478638,0.17500139382065666
360,Pananthadi__Kasaragod,9,22957.39543645711,16.34135019268495,2.0031534285842585,0.2438979196607424,0.01616200196093126
361,Pilicode__Kasaragod,9,24947.381057729104,153.30396780569427,18.860252264636443,2.301892160887434,0.15283003967515557
362,Pullur-Periya__Kasaragod,9,29356.67123097177,250.41147363292546,30.887930949023282,3.778048051482568,0.2513163947953879
363,Puthige__Kasaragod,9,21812.38766360397,9.320732456009408,1.1431194087242114,0.13925312892597805,0.009231402367217152
364,Thrikkarippur__Kasaragod,9,38471.74987570969,188.93706150898956,23.278192123045795,2.8456263487768068,0.189244309488033
365,Uduma__Kasaragod,9,37436.00502649207,88.66815004200012,10.906501218731687,1.3318342176105313,0.08848802958787796
366,Valiyaparampa__Kasaragod,9,12742.761901715528,41.51934556991898,5.064778399787821,0.6135284517175608,0.04044586304622937
367,Vorkady__Kasaragod,9,25746.104375017778,8.69303796889253,1.0645225051334049,0.1294914725920494,0.008573035605618888
368,West Eleri__Kasaragod,9,29316.0,0.0,0,0,0
369,Ajanur__Kasaragod,10,47645.8084041979,1314.8908524362223,168.84071013740612,21.86217197492806,1.597861253535259
370,Badiyaduka__Kasaragod,10,34182.64655888812,21.294411266806947,2.6896569281809484,0.34442878439149405,0.024944132501590346
371,Balal__Kasaragod,10,23630.95842007226,34.13326039396975,4.315274101555473,0.5529733855994292,0.04007204661486426
372,Bedadka__Kasaragod,10,27798.02734739225,61.20867987372557,7.7087778803085625,0.9841380457039886,0.07105680800790315
373,Beloor__Kasaragod,10,10235.711867839362,4.626078497318165,0.5823518270197714,0.07433494366761552,0.005366892628630158
374,Chemmanad__Kasaragod,10,54622.493852694235,108.86416370939155,13.753336699320094,1.7611169641476332,0.12752993289033565
375,Chengala__Kasaragod,10,56710.33095069146,61.793742857718655,7.803867615476633,0.9991070672753412,0.07233176806929441
376,Cheruvathur__Kasaragod,10,26899.341714191225,468.37845556059244,59.177397370878495,7.557134398668561,0.5452984786399511
377,Delampadi__Kasaragod,10,22757.379729531644,13.668441047982412,1.7172737101393898,0.21878898676464173,0.01576672347037012
378,East Eleri__Kasaragod,10,25035.774919904274,34.30776641213527,4.324724554436312,0.5526505254486483,0.03993860370489867
379,Enmakaje__Kasaragod,10,26808.84238896652,13.255413469345292,1.6726969088168473,0.21401550265824726,0.015485152661831522
380,Kallar__Kasaragod,10,19378.19762408918,31.325289331846232,3.9387728837337086,0.5021106280283086,0.03620306721020705
381,Kanjangad(M)__Kasaragod,10,0.0,54302.645018697855,18853.522106999124,3863.790763528243,398.03324948829174
382,Karaduka__Kasaragod,10,21179.496328976278,27.480826696656763,3.53912836720392,0.45184140522868543,0.03187455463566382
383,Kasaragod(M)__Kasaragod,10,54013.72508801906,138.06905885265905,17.777125151094697,2.2687501418997114,0.15997783528423615
384,Kayyur-Chimeni__Kasaragod,10,23201.12483938602,256.2753153535727,33.0773755043189,4.2245236639904205,0.29794609210249356
385,Kinanur-Karindalam__Kasaragod,10,27341.358157223214,212.6655480455725,27.268777906376283,3.464347143807252,0.2431696810319517
386,Kodom-Belur__Kasaragod,10,32511.821787608074,610.107059216979,78.408250095162,9.963808927238063,0.6990941525422634
387,Kumbadaje__Kasaragod,10,14754.833404785486,14.984638821025388,1.9205960718054833,0.2441998715670834,0.017160450114852274
388,Kumbala__Kasaragod,10,46625.08912947248,57.49963423271653,7.400435134522869,0.9442311116588984,0.06657004862449667
389,Kuttikol__Kasaragod,10,24868.280864449047,47.7518078765588,6.131585059659342,0.7807963210283384,0.05494629370627885
390,Madhur__Kasaragod,10,41390.017859625485,63.69213749157508,8.175976906038589,1.0408057485050395,0.07322022839370762
391,Madikai__Kasaragod,10,17165.280809825876,4221.444724498852,581.5674391279819,76.25740262564167,5.449623921649973
392,Mangalpady__Kasaragod,10,48375.19502104977,57.424156362424355,7.3754047358330785,0.9393109178114406,0.06610693415962926
393,Manjeswaram__Kasaragod,10,41467.04738992074,41.84432141481572,5.375365466944318,0.6847236636603118,0.04819953383344891
394,Meencha__Kasaragod,10,23296.31453366201,18.938096806679162,2.4192170646503124,0.30666514809310447,0.021487318565787252
395,Mogral-Puthur__Kasaragod,10,24802.39056154914,31.97272573896224,4.08305319541984,0.5174162912935791,0.036243225187171685
396,Muliyar__Kasaragod,10,25028.13700498399,58.35077089768777,7.491325162690902,0.9537909221028327,0.06710803353098445
397,Nileswaram(M)__Kasaragod,10,35341.63244863595,3829.5038875253063,510.11335512835734,66.0555101467931,4.694798563592483
398,Padanna__Kasaragod,10,21873.955783840458,226.8748237361175,29.189890727686933,3.717949604199637,0.2615520915389664
