fromName,toName,value
Manikkal__Thiruvananthapuram,Elakamon__Thiruvananthapuram,25592
Manikkal__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,14963
Manikkal__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,11574
Manikkal__Thiruvananthapuram,Kallara__Thiruvananthapuram,9759
Manikkal__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,34745
Manikkal__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,25879
Manikkal__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,35769
Manikkal__Thiruvananthapuram,Karakulam__Thiruvananthapuram,10472
Manikkal__Thiruvananthapuram,Karavaram__Thiruvananthapuram,14456
Manikkal__Thiruvananthapuram,Karode__Thiruvananthapuram,42494
Manikkal__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,38079
Manikkal__Thiruvananthapuram,Kattakada__Thiruvananthapuram,25755
Manikkal__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,16322
Manikkal__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,11833
Manikkal__Thiruvananthapuram,Kollayil__Thiruvananthapuram,37084
Manikkal__Thiruvananthapuram,Kottukal__Thiruvananthapuram,33031
Manikkal__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,41129
Manikkal__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,37103
Manikkal__Thiruvananthapuram,Madavoor__Thiruvananthapuram,20646
Manikkal__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,23629
Manikkal__Thiruvananthapuram,Manampoor__Thiruvananthapuram,16351
Manikkal__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,8198
Manikkal__Thiruvananthapuram,Manikkal__Thiruvananthapuram,0
Manikkal__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,26998
Manikkal__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,7362
Manikkal__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,13692
Manikkal__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,12716
Manikkal__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,20319
Manikkal__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,10364
Manikkal__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,4564
Manikkal__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,32659
Manikkal__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,30455
Manikkal__Thiruvananthapuram,Ottoor__Thiruvananthapuram,18127
Manikkal__Thiruvananthapuram,Pallichal__Thiruvananthapuram,25666
Manikkal__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,24005
Manikkal__Thiruvananthapuram,Panavoor__Thiruvananthapuram,9005
Manikkal__Thiruvananthapuram,Pangod__Thiruvananthapuram,14100
Manikkal__Thiruvananthapuram,Parassala__Thiruvananthapuram,41931
Manikkal__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,14893
Manikkal__Thiruvananthapuram,Peringammala__Thiruvananthapuram,23369
Manikkal__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,33052
Manikkal__Thiruvananthapuram,Poovachal__Thiruvananthapuram,23726
Manikkal__Thiruvananthapuram,Poovar__Thiruvananthapuram,39235
Manikkal__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,4561
Manikkal__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,10564
Manikkal__Thiruvananthapuram,Pullampara__Thiruvananthapuram,5498
Manikkal__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,36606
Manikkal__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,15882
Manikkal__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,16290
Manikkal__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,16573
Manikkal__Thiruvananthapuram,Vakkam__Thiruvananthapuram,17494
Manikkal__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,7699
Manikkal__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,23813
Manikkal__Thiruvananthapuram,Vellanad__Thiruvananthapuram,17621
Manikkal__Thiruvananthapuram,Vellarada__Thiruvananthapuram,37277
Manikkal__Thiruvananthapuram,Vembayam__Thiruvananthapuram,4260
Manikkal__Thiruvananthapuram,Venganoor__Thiruvananthapuram,28986
Manikkal__Thiruvananthapuram,Vettoor__Thiruvananthapuram,21042
Manikkal__Thiruvananthapuram,Vilappil__Thiruvananthapuram,19159
Manikkal__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,20879
Manikkal__Thiruvananthapuram,Vithura__Thiruvananthapuram,24197
Maranalloor__Thiruvananthapuram,Amboori__Thiruvananthapuram,13281
Maranalloor__Thiruvananthapuram,Anad__Thiruvananthapuram,20597
Maranalloor__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,43036
Maranalloor__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,28061
Maranalloor__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,12776
Maranalloor__Thiruvananthapuram,Aryanad__Thiruvananthapuram,15363
Maranalloor__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,6971
Maranalloor__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,8619
Maranalloor__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,38055
Maranalloor__Thiruvananthapuram,Azhoor__Thiruvananthapuram,34531
Maranalloor__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,5711
Maranalloor__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,48266
Maranalloor__Thiruvananthapuram,Chenkal__Thiruvananthapuram,11895
Maranalloor__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,45273
Maranalloor__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,38218
Maranalloor__Thiruvananthapuram,Edava__Thiruvananthapuram,53362
Maranalloor__Thiruvananthapuram,Elakamon__Thiruvananthapuram,52124
Maranalloor__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,40326
Maranalloor__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,29342
Maranalloor__Thiruvananthapuram,Kallara__Thiruvananthapuram,31959
Maranalloor__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,17005
Maranalloor__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,9114
Maranalloor__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,12375
Maranalloor__Thiruvananthapuram,Karakulam__Thiruvananthapuram,16629
Maranalloor__Thiruvananthapuram,Karavaram__Thiruvananthapuram,41372
Maranalloor__Thiruvananthapuram,Karode__Thiruvananthapuram,16242
Maranalloor__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,14670
Maranalloor__Thiruvananthapuram,Kattakada__Thiruvananthapuram,3721
Maranalloor__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,42908
Maranalloor__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,36634
Maranalloor__Thiruvananthapuram,Kollayil__Thiruvananthapuram,10092
Maranalloor__Thiruvananthapuram,Kottukal__Thiruvananthapuram,10974
Maranalloor__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,15693
Maranalloor__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,10579
Maranalloor__Thiruvananthapuram,Madavoor__Thiruvananthapuram,47397
Maranalloor__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,3872
Maranalloor__Thiruvananthapuram,Manampoor__Thiruvananthapuram,42527
Maranalloor__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,31583
Maranalloor__Thiruvananthapuram,Manikkal__Thiruvananthapuram,26998
Maranalloor__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,0
Maranalloor__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,34108
Maranalloor__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,40670
Maranalloor__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,26144
Maranalloor__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,47299
Maranalloor__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,17938
Maranalloor__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,31222
Maranalloor__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,6172
Maranalloor__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,8335
Maranalloor__Thiruvananthapuram,Ottoor__Thiruvananthapuram,44666
Maranalloor__Thiruvananthapuram,Pallichal__Thiruvananthapuram,5534
Maranalloor__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,50868
Maranalloor__Thiruvananthapuram,Panavoor__Thiruvananthapuram,24498
Maranalloor__Thiruvananthapuram,Pangod__Thiruvananthapuram,33514
Maranalloor__Thiruvananthapuram,Parassala__Thiruvananthapuram,14966
Maranalloor__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,40648
Maranalloor__Thiruvananthapuram,Peringammala__Thiruvananthapuram,33482
Maranalloor__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,6131
Maranalloor__Thiruvananthapuram,Poovachal__Thiruvananthapuram,7353
Maranalloor__Thiruvananthapuram,Poovar__Thiruvananthapuram,14527
Maranalloor__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,28068
Maranalloor__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,36758
Maranalloor__Thiruvananthapuram,Pullampara__Thiruvananthapuram,27840
Maranalloor__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,11614
Maranalloor__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,15413
Maranalloor__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,19987
Maranalloor__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,15220
Maranalloor__Thiruvananthapuram,Vakkam__Thiruvananthapuram,42384
Maranalloor__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,33359
Maranalloor__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,49581
Maranalloor__Thiruvananthapuram,Vellanad__Thiruvananthapuram,11770
Maranalloor__Thiruvananthapuram,Vellarada__Thiruvananthapuram,12569
Maranalloor__Thiruvananthapuram,Vembayam__Thiruvananthapuram,22738
Maranalloor__Thiruvananthapuram,Venganoor__Thiruvananthapuram,10170
Maranalloor__Thiruvananthapuram,Vettoor__Thiruvananthapuram,46263
Maranalloor__Thiruvananthapuram,Vilappil__Thiruvananthapuram,7912
Maranalloor__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,7035
Maranalloor__Thiruvananthapuram,Vithura__Thiruvananthapuram,23580
Mudakkal__Thiruvananthapuram,Amboori__Thiruvananthapuram,41429
Mudakkal__Thiruvananthapuram,Anad__Thiruvananthapuram,16811
Mudakkal__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,12056
Mudakkal__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,9514
Mudakkal__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,21986
Mudakkal__Thiruvananthapuram,Aryanad__Thiruvananthapuram,28970
Mudakkal__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,39253
Mudakkal__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,39918
Mudakkal__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,4654
Mudakkal__Thiruvananthapuram,Azhoor__Thiruvananthapuram,7848
Mudakkal__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,36267
Mudakkal__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,14416
Mudakkal__Thiruvananthapuram,Chenkal__Thiruvananthapuram,45188
Mudakkal__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,12216
Mudakkal__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,9181
Mudakkal__Thiruvananthapuram,Edava__Thiruvananthapuram,20113
Mudakkal__Thiruvananthapuram,Elakamon__Thiruvananthapuram,18235
Mudakkal__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,8182
Mudakkal__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,11789
Mudakkal__Thiruvananthapuram,Kallara__Thiruvananthapuram,11697
Mudakkal__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,41981
Mudakkal__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,32088
Mudakkal__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,42129
Mudakkal__Thiruvananthapuram,Karakulam__Thiruvananthapuram,17479
Mudakkal__Thiruvananthapuram,Karavaram__Thiruvananthapuram,7292
Mudakkal__Thiruvananthapuram,Karode__Thiruvananthapuram,49256
Mudakkal__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,44362
Mudakkal__Thiruvananthapuram,Kattakada__Thiruvananthapuram,33042
Mudakkal__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,10940
Mudakkal__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,6055
Mudakkal__Thiruvananthapuram,Kollayil__Thiruvananthapuram,44159
Mudakkal__Thiruvananthapuram,Kottukal__Thiruvananthapuram,39314
Mudakkal__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,47717
Mudakkal__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,44346
Mudakkal__Thiruvananthapuram,Madavoor__Thiruvananthapuram,14624
Mudakkal__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,30606
Mudakkal__Thiruvananthapuram,Manampoor__Thiruvananthapuram,9065
Mudakkal__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,6127
Mudakkal__Thiruvananthapuram,Manikkal__Thiruvananthapuram,7362
Mudakkal__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,34108
Mudakkal__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,0
Mudakkal__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,7286
Mudakkal__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,17943
Mudakkal__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,13283
Mudakkal__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,17701
Mudakkal__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,4927
Mudakkal__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,39593
Mudakkal__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,37815
Mudakkal__Thiruvananthapuram,Ottoor__Thiruvananthapuram,10765
Mudakkal__Thiruvananthapuram,Pallichal__Thiruvananthapuram,32319
Mudakkal__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,17632
Mudakkal__Thiruvananthapuram,Panavoor__Thiruvananthapuram,14996
Mudakkal__Thiruvananthapuram,Pangod__Thiruvananthapuram,16140
Mudakkal__Thiruvananthapuram,Parassala__Thiruvananthapuram,48964
Mudakkal__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,11145
Mudakkal__Thiruvananthapuram,Peringammala__Thiruvananthapuram,27203
Mudakkal__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,40206
Mudakkal__Thiruvananthapuram,Poovachal__Thiruvananthapuram,31085
Mudakkal__Thiruvananthapuram,Poovar__Thiruvananthapuram,45717
Mudakkal__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,6762
Mudakkal__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,7265
Mudakkal__Thiruvananthapuram,Pullampara__Thiruvananthapuram,10189
Mudakkal__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,43200
Mudakkal__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,21597
Mudakkal__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,22939
Mudakkal__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,23795
Mudakkal__Thiruvananthapuram,Vakkam__Thiruvananthapuram,10825
Mudakkal__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,7030
Mudakkal__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,16565
Mudakkal__Thiruvananthapuram,Vellanad__Thiruvananthapuram,24980
Mudakkal__Thiruvananthapuram,Vellarada__Thiruvananthapuram,44625
Mudakkal__Thiruvananthapuram,Vembayam__Thiruvananthapuram,11487
Mudakkal__Thiruvananthapuram,Venganoor__Thiruvananthapuram,35115
Mudakkal__Thiruvananthapuram,Vettoor__Thiruvananthapuram,14039
Mudakkal__Thiruvananthapuram,Vilappil__Thiruvananthapuram,26357
Mudakkal__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,27712
Mudakkal__Thiruvananthapuram,Vithura__Thiruvananthapuram,30366
Nagaroor__Thiruvananthapuram,Amboori__Thiruvananthapuram,46846
Nagaroor__Thiruvananthapuram,Anad__Thiruvananthapuram,21798
Nagaroor__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,12598
Nagaroor__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,16644
Nagaroor__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,28163
Nagaroor__Thiruvananthapuram,Aryanad__Thiruvananthapuram,33689
Nagaroor__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,45372
Nagaroor__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,46888
Nagaroor__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,6576
Nagaroor__Thiruvananthapuram,Azhoor__Thiruvananthapuram,13225
Nagaroor__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,43197
Nagaroor__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,10144
Nagaroor__Thiruvananthapuram,Chenkal__Thiruvananthapuram,52016
Nagaroor__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,10151
Nagaroor__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,12527
Nagaroor__Thiruvananthapuram,Edava__Thiruvananthapuram,16340
Nagaroor__Thiruvananthapuram,Elakamon__Thiruvananthapuram,13413
Nagaroor__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,9242
Nagaroor__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,18524
Nagaroor__Thiruvananthapuram,Kallara__Thiruvananthapuram,12910
Nagaroor__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,46885
Nagaroor__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,39225
Nagaroor__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,49230
Nagaroor__Thiruvananthapuram,Karakulam__Thiruvananthapuram,24158
Nagaroor__Thiruvananthapuram,Karavaram__Thiruvananthapuram,2881
Nagaroor__Thiruvananthapuram,Karode__Thiruvananthapuram,56154
Nagaroor__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,51492
Nagaroor__Thiruvananthapuram,Kattakada__Thiruvananthapuram,39271
Nagaroor__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,4199
Nagaroor__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,10115
Nagaroor__Thiruvananthapuram,Kollayil__Thiruvananthapuram,50761
Nagaroor__Thiruvananthapuram,Kottukal__Thiruvananthapuram,46439
Nagaroor__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,54721
Nagaroor__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,50660
Nagaroor__Thiruvananthapuram,Madavoor__Thiruvananthapuram,7340
Nagaroor__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,37320
Nagaroor__Thiruvananthapuram,Manampoor__Thiruvananthapuram,7434
Nagaroor__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,12878
Nagaroor__Thiruvananthapuram,Manikkal__Thiruvananthapuram,13692
Nagaroor__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,40670
Nagaroor__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,7286
Nagaroor__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,0
Nagaroor__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,20790
Nagaroor__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,6930
Nagaroor__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,23408
Nagaroor__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,9541
Nagaroor__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,46349
Nagaroor__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,43632
Nagaroor__Thiruvananthapuram,Ottoor__Thiruvananthapuram,7135
Nagaroor__Thiruvananthapuram,Pallichal__Thiruvananthapuram,39272
Nagaroor__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,10415
Nagaroor__Thiruvananthapuram,Panavoor__Thiruvananthapuram,18978
Nagaroor__Thiruvananthapuram,Pangod__Thiruvananthapuram,16213
Nagaroor__Thiruvananthapuram,Parassala__Thiruvananthapuram,55616
Nagaroor__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,6415
Nagaroor__Thiruvananthapuram,Peringammala__Thiruvananthapuram,27746
Nagaroor__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,46697
Nagaroor__Thiruvananthapuram,Poovachal__Thiruvananthapuram,36956
Nagaroor__Thiruvananthapuram,Poovar__Thiruvananthapuram,52771
Nagaroor__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,14038
Nagaroor__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,5673
Nagaroor__Thiruvananthapuram,Pullampara__Thiruvananthapuram,14134
Nagaroor__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,50197
Nagaroor__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,28813
Nagaroor__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,27060
Nagaroor__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,28943
Nagaroor__Thiruvananthapuram,Vakkam__Thiruvananthapuram,11258
Nagaroor__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,8591
Nagaroor__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,13588
Nagaroor__Thiruvananthapuram,Vellanad__Thiruvananthapuram,30719
Nagaroor__Thiruvananthapuram,Vellarada__Thiruvananthapuram,50537
Nagaroor__Thiruvananthapuram,Vembayam__Thiruvananthapuram,17949
Nagaroor__Thiruvananthapuram,Venganoor__Thiruvananthapuram,42280
Nagaroor__Thiruvananthapuram,Vettoor__Thiruvananthapuram,12641
Nagaroor__Thiruvananthapuram,Vilappil__Thiruvananthapuram,32800
Nagaroor__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,34544
Nagaroor__Thiruvananthapuram,Vithura__Thiruvananthapuram,33487
Nanniyodu__Thiruvananthapuram,Amboori__Thiruvananthapuram,27914
Nanniyodu__Thiruvananthapuram,Anad__Thiruvananthapuram,6744
Nanniyodu__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,29998
Nanniyodu__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,20763
Nanniyodu__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,14370
Nanniyodu__Thiruvananthapuram,Aryanad__Thiruvananthapuram,14154
Nanniyodu__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,28480
Nanniyodu__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,34308
Nanniyodu__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,22470
Nanniyodu__Thiruvananthapuram,Azhoor__Thiruvananthapuram,24181
Nanniyodu__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,30688
Nanniyodu__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,30782
Nanniyodu__Thiruvananthapuram,Chenkal__Thiruvananthapuram,37986
Nanniyodu__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,29660
Nanniyodu__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,26716
Nanniyodu__Thiruvananthapuram,Edava__Thiruvananthapuram,36934
